t_pc,t_mcu_ms,gx_raw,gy_raw,gz_raw
1771261871.912522,757894,0.0479529,-0.0453567,1.34207
1771261871.926368,757909,0.424704,-0.24908,1.30313
1771261871.9403672,757922,0.76404,-0.218842,0.964403
1771261871.954315,757936,0.658207,-0.142484,0.658665
1771261871.9683251,757950,0.445626,-0.11637,0.218537
1771261871.98233,757964,-0.197615,-0.440434,-0.899652
1771261871.996215,757978,-0.607963,-0.489303,-1.36727
1771261872.0101042,757992,-1.4815,-0.501978,-1.81274
1771261872.024024,758006,-1.71623,-0.56001,-1.77197
1771261872.0379179,758020,-1.75166,-0.482278,-1.5574
1771261872.051837,758034,-1.4563,-0.0230602,-0.761443
1771261872.0656362,758047,-1.28923,0.112705,-0.350636
1771261872.079586,758062,-1.21455,0.515876,0.293673
1771261872.093575,758076,-1.30985,0.68478,0.522442
1771261872.107557,758089,-1.42316,0.447306,0.607811
1771261872.121504,758104,-1.48944,1.04305,0.812145
1771261872.135545,758118,-1.47982,0.857502,0.841925
1771261872.149596,758131,-1.43034,0.257938,0.790154
1771261872.163451,758146,-1.16232,0.067806,0.81352
1771261872.1774452,758160,-2.19606,-0.865596,1.17668
1771261872.191164,758173,-3.92267,-1.1162,1.62276
1771261872.205009,758187,-4.00269,-1.40789,1.55603
1771261872.2188668,758201,-3.85486,-1.21043,1.48471
1771261872.232776,758214,-2.52165,-0.313832,1.03923
1771261872.246677,758229,-1.31626,-0.296422,0.626595
1771261872.260658,758243,1.12521,0.00778853,-0.611629
1771261872.276555,758256,2.04197,0.157756,-1.11177
1771261872.29055,758273,2.68292,0.509309,-1.63086
1771261872.3046021,758287,3.67894,1.10444,-1.66491
1771261872.3185291,758300,2.7915,0.369115,-1.34574
1771261872.3324318,758315,2.28066,1.33703,-0.627053
1771261872.346442,758329,2.46637,2.05785,-0.0160352
1771261872.360244,758342,3.19864,0.862083,0.217315
1771261872.3742652,758356,3.79271,-0.0280998,-0.00274889
1771261872.3881621,758371,4.22719,-0.716392,-0.297033
1771261872.402014,758384,3.92328,-1.27808,-0.709367
1771261872.4159229,758398,3.44085,-1.16309,-0.681114
1771261872.429887,758412,2.44606,-0.241139,-0.0169515
1771261872.443732,758426,2.03067,0.121104,0.261756
1771261872.457695,758440,1.76677,0.281151,0.419206
1771261872.4716108,758454,1.53694,-0.158061,0.153327
1771261872.485307,758467,1.49738,-0.441656,-0.0875064
1771261872.499317,758482,1.10933,-0.94791,-0.502437
1771261872.513335,758496,0.672715,-0.909578,-0.56337
1771261872.527333,758509,0.0817032,-0.615752,-0.533743
1771261872.5413601,758523,-1.21623,0.455553,-0.313832
1771261872.555279,758538,-1.63116,0.788016,-0.200211
1771261872.569159,758551,-1.46791,0.395382,-0.113468
1771261872.583082,758565,-1.04076,-0.100182,-0.121409
1771261872.597003,758579,-0.609643,-0.217926,-0.0250455
1771261872.610976,758593,-0.209832,-0.696997,-0.0487165
1771261872.6248598,758607,-0.170584,-0.612698,-0.0381791
1771261872.638829,758621,-0.188452,-0.4835,-0.121104
1771261872.652769,758635,-0.161421,-0.21029,-0.460745
1771261872.666574,758649,-0.782366,-1.15011,-1.02335
1771261872.680583,758663,-0.373697,-1.38086,-0.703564
1771261872.694556,758676,-0.118813,-0.0366519,-0.633314
1771261872.708433,758691,0.15516,0.476322,-0.430202
1771261872.724189,758705,0.838412,0.0763581,1.06153
1771261872.738216,758720,0.838718,0.44868,1.40697
1771261872.752425,758734,0.372628,1.3297,0.949743
1771261872.76645,758749,-0.114385,1.19119,0.578489
1771261872.780363,758762,-0.846201,0.783893,0.420123
1771261872.794235,758776,-1.18325,0.727846,0.45204
1771261872.808167,758791,-1.61711,0.619112,0.430354
1771261872.822162,758804,-2.24203,0.230296,0.246942
1771261872.8364532,758818,-2.30617,-0.0282525,0.138361
1771261872.85049,758833,-1.86146,-0.385456,0.00412334
1771261872.864338,758846,-1.37933,-0.203265,0.142179
1771261872.8783731,758860,-0.796263,-0.0375682,0.364381
1771261872.892431,758875,0.0759,-0.595593,0.677602
1771261872.906351,758888,0.206778,-0.807106,0.757625
1771261872.9203572,758902,0.0653626,-0.586125,0.677755
1771261872.9343581,758917,-0.0581849,-0.405767,0.499382
1771261872.948323,758930,-0.127518,-0.318108,-0.0502437
1771261872.96227,758944,-0.0207694,-0.252593,-0.318566
1771261872.976207,758959,0.138208,-0.218384,-0.558025
1771261872.990148,758972,0.415694,-0.0876591,-1.00274
1771261873.0037172,758986,0.54932,-0.0251982,-1.20508
1771261873.0177689,759001,0.627511,-0.034972,-1.34436
1771261873.031766,759014,0.73426,0.109039,-1.36391
1771261873.045679,759028,0.790459,0.131641,-1.29656
1771261873.059704,759042,0.825278,0.195935,-1.15087
1771261873.0736482,759056,0.643852,0.2277,-1.0878
1771261873.087672,759070,0.362243,0.327118,-1.00044
1771261873.101726,759084,-0.493579,0.677144,-0.610865
1771261873.1156359,759097,-0.920116,1.15148,-0.125227
1771261873.1294332,759112,-1.14827,2.01448,1.08719
1771261873.1432261,759126,-1.00732,1.99157,1.58764
1771261873.15713,759139,-0.666759,1.68034,1.92499
1771261873.171034,759153,0.433103,0.841314,2.0467
1771261873.1870239,759168,1.02824,0.46441,1.99997
1771261873.200982,759183,1.48837,-0.122326,1.85795
1771261873.215161,759197,1.37032,-0.0279471,1.82465
1771261873.229109,759212,0.862542,0.481056,1.77365
1771261873.243072,759225,0.452346,0.752433,1.74448
1771261873.256931,759239,0.154243,1.13071,1.73822
1771261873.270862,759253,-0.379194,0.848186,1.51204
1771261873.284776,759267,-0.551,-0.0105374,1.31535
1771261873.298708,759281,-1.071,-1.71149,0.829249
1771261873.3128,759295,-1.3801,-1.89994,0.366519
1771261873.326664,759309,-1.75196,-1.52396,-0.1996
1771261873.340526,759323,-2.20797,-0.481667,-1.18004
1771261873.354507,759337,-2.25409,-0.395688,-1.45462
1771261873.368475,759350,-1.84665,0.0366519,-1.30359
1771261873.382452,759365,-1.05741,0.362396,-1.12781
1771261873.396336,759379,-0.0600175,0.478307,-1.09391
1771261873.4102669,759392,1.23975,-0.216246,-1.66369
1771261873.424146,759406,1.31855,-0.412792,-2.00074
1771261873.438099,759421,0.824515,-0.0606284,-1.98501
1771261873.452128,759434,0.476627,0.143095,-1.72875
1771261873.466042,759448,0.151495,0.281761,-1.46256
1771261873.4800372,759463,-0.165697,0.117286,-1.23609
1771261873.4940438,759476,0.00519235,0.0397062,-1.28068
1771261873.507974,759490,0.559552,-0.0540616,-1.28282
1771261873.521801,759505,0.872468,-0.164475,-1.19455
1771261873.535775,759518,1.09895,-0.412639,-1.0597
1771261873.549738,759532,1.15301,-0.884075,-0.641561
1771261873.563637,759546,1.06016,-0.678366,-0.483042
1771261873.577584,759560,0.8546,-0.203265,-0.373544
1771261873.591767,759574,0.274889,-0.0876591,-0.339947
1771261873.60575,759588,0.0697913,-0.109345,-0.274584
1771261873.619704,759602,-0.173486,-0.203113,0.0187841
1771261873.635468,759616,-0.394771,-0.278554,0.145539
1771261873.649475,759631,-1.12414,-0.105374,0.111941
1771261873.6634371,759645,-1.45493,0.175318,0.10797
1771261873.6773398,759660,-1.66232,0.477544,0.204029
1771261873.691199,759673,-1.40285,0.486707,0.267101
1771261873.7051399,759687,-1.13697,0.271224,0.393245
1771261873.7192519,759701,-0.264657,0.106596,0.640645
1771261873.733196,759715,0.200669,-0.0568105,0.665843
1771261873.746892,759729,0.470213,-0.323911,0.574213
1771261873.761009,759743,0.45372,-0.425162,0.26145
1771261873.774945,759757,0.331852,-0.190743,0.16081
1771261873.789057,759771,0.183718,0.076969,-0.0172569
1771261873.8028438,759785,0.221897,0.152258,-0.0476475
1771261873.817038,759799,0.286038,0.167682,-0.031765
1771261873.830708,759813,0.379653,0.150578,-0.0140499
1771261873.844688,759827,0.372322,0.0945314,-0.100335
1771261873.858915,759840,0.273515,-0.121562,-0.348957
1771261873.8729012,759855,0.142637,-0.225715,-0.458912
1771261873.886875,759869,-0.0426078,-0.264352,-0.553749
1771261873.900804,759882,-0.350636,-0.128282,-0.654237
1771261873.914787,759897,-0.394924,-0.126296,-0.70051
1771261873.928473,759911,-0.325591,-0.245415,-0.668134
1771261873.942711,759924,-0.195477,-0.197309,-0.535118
1771261873.956674,759939,-0.0161879,-0.158672,-0.367283
1771261873.9705758,759953,0.397673,-0.458607,-0.0630718
1771261873.98458,759966,0.516334,-0.648433,0.0723875
1771261873.9985018,759981,0.742659,-1.0203,0.429744
1771261874.0124822,759995,0.554207,-0.873079,0.71517
1771261874.0265589,760008,0.278249,-0.686307,0.95356
1771261874.040264,760022,-0.560774,-0.0801761,1.26541
1771261874.0542321,760037,-0.960585,0.0413861,1.30756
1771261874.068306,760050,-1.63208,0.169515,1.40041
1771261874.082176,760064,-1.85398,0.257174,1.51204
1771261874.098156,760078,-1.89002,0.19059,1.61284
1771261874.112158,760094,-1.51999,-0.46441,1.45508
1771261874.126156,760108,-1.10887,-0.655,1.26144
1771261874.140191,760123,-0.285732,-0.541226,0.900873
1771261874.154231,760136,0.053298,-0.435852,0.770148
1771261874.168181,760150,0.370184,-0.345597,0.629496
1771261874.182219,760165,0.367283,-0.279929,0.583987
1771261874.1961532,760178,0.270766,-0.220828,0.545655
1771261874.210165,760192,-0.162796,-0.278249,0.39019
1771261874.224143,760207,-0.31765,-0.324369,0.295048
1771261874.238005,760220,-0.16417,-0.371406,-0.033903
1771261874.2519948,760234,0.126449,-0.514807,-0.324064
1771261874.26588,760248,0.398284,-0.533743,-0.620333
1771261874.279857,760262,0.89171,-0.135459,-1.07497
1771261874.293667,760276,1.02167,-0.0183259,-1.2257
1771261874.307704,760290,1.22998,0.243124,-1.16187
1771261874.321389,760303,1.24907,0.323911,-1.02182
1771261874.3356469,760318,1.16797,0.312457,-0.894154
1771261874.349586,760332,0.864832,0.248164,-0.623693
1771261874.36341,760345,0.657902,0.24007,-0.487012
1771261874.3773818,760359,0.0968221,0.377515,-0.236558
1771261874.3913002,760374,-0.13042,0.459676,-0.137445
1771261874.4052439,760387,-0.319024,0.516944,-0.101556
1771261874.419211,760401,-0.257785,0.394161,-0.255189
1771261874.4331038,760416,-0.114995,0.269697,-0.393397
1771261874.447047,760429,-0.0244346,0.225867,-0.762512
1771261874.4609091,760443,-0.100029,0.26985,-0.961807
1771261874.4747908,760457,-0.207847,0.404851,-1.12033
1771261874.488767,760471,-0.547488,0.370032,-1.27396
1771261874.502677,760485,-0.727235,0.423177,-1.2312
1771261874.516691,760499,-0.986547,0.659734,-0.967916
1771261874.530659,760512,-0.983035,0.776562,-0.783435
1771261874.546508,760527,-0.879951,0.920268,-0.536034
1771261874.5603101,760543,-0.39523,0.828944,-0.163254
1771261874.574403,760556,-0.183565,0.530536,-0.137445
1771261874.588407,760571,-0.0239765,0.265268,-0.20128
1771261874.602379,760585,-0.0751364,0.389274,-0.242513
1771261874.616334,760598,-0.175929,0.732274,-0.32101
1771261874.63051,760613,-0.208152,0.951728,-0.374918
1771261874.644507,760627,-0.217315,1.28679,-0.405767
1771261874.658273,760640,-0.179594,1.67744,-0.343001
1771261874.672315,760654,-0.0890336,1.55648,-0.196699
1771261874.686264,760669,0.0160352,0.975093,0.153938
1771261874.700192,760682,0.353844,0.640034,0.280998
1771261874.714101,760696,0.505491,0.30024,0.349262
1771261874.72809,760711,0.604146,0.085063,0.367894
1771261874.742101,760724,0.481362,0.219911,0.347582
1771261874.756107,760738,0.27046,0.653167,0.297339
1771261874.7701209,760753,-0.0768163,0.775035,0.279165
1771261874.7841122,760766,-0.0679587,0.682795,0.278554
1771261874.798065,760780,0.0178678,0.268933,0.479071
1771261874.812002,760795,0.112705,0.237474,0.668286
1771261874.826027,760808,0.222813,0.257632,0.938289
1771261874.8404381,760822,0.300546,0.225409,0.95356
1771261874.8544471,760837,0.209069,0.228158,0.923934
1771261874.8683589,760850,-0.0192422,0.23274,0.736092
1771261874.882314,760865,-0.244193,0.394466,0.761443
1771261874.89622,760879,-0.772592,0.748615,1.14049
1771261874.9101949,760892,-0.835663,0.472046,1.34726
1771261874.924192,760906,-0.744339,-0.0416915,1.5516
1771261874.938123,760921,-0.346819,-0.815047,1.76662
1771261874.952088,760934,-0.208916,-0.929889,1.75502
1771261874.9659688,760948,-0.100029,-0.868803,1.56473
1771261874.97992,760963,-0.0954477,-0.633925,1.51372
1771261874.99574,760976,-0.135917,-0.336587,1.54396
1771261875.009872,760992,-0.352011,0.345291,1.80312
1771261875.023844,761005,-0.473421,0.74892,2.02044
1771261875.037941,761020,-0.14279,0.596968,2.1194
1771261875.052114,761034,0.288939,-0.00839939,1.92621
1771261875.065682,761048,1.04061,-1.04412,1.36421
1771261875.0796092,761062,1.10063,-1.16156,1.14858
1771261875.093583,761076,0.945314,-0.996626,1.04763
1771261875.107583,761089,0.421955,-0.323606,0.965167
1771261875.1217349,761104,0.145691,-0.0870483,0.896139
1771261875.135742,761118,-0.139888,0.341321,0.791376
1771261875.149761,761131,-0.760985,0.501673,0.74999
1771261875.16368,761146,-1.03419,0.615141,0.727387
1771261875.177551,761160,-1.20386,0.281761,0.538172
1771261875.191489,761173,-1.02305,-0.183565,0.314595
1771261875.205539,761187,-0.634689,-0.88942,-0.0804815
1771261875.219502,761202,-0.0250455,-0.833983,-0.20861
1771261875.233492,761215,0.294284,-0.629191,-0.266948
1771261875.247481,761229,0.315512,-0.433714,-0.251982
1771261875.261356,761244,0.148135,-0.481056,-0.233809
1771261875.275285,761257,-0.113468,-0.421955,-0.183565
1771261875.2892742,761271,-0.488845,-0.454789,-0.240528
1771261875.303243,761286,-0.525038,-0.395382,-0.372017
1771261875.317204,761299,-0.159894,-0.851393,-0.829402
1771261875.331156,761313,0.0308487,-0.898125,-0.956157
1771261875.3451068,761327,0.252287,-0.913854,-1.12827
1771261875.3590882,761341,0.189063,-0.910189,-1.15683
1771261875.3730931,761355,-0.041997,-1.03557,-1.21776
1771261875.387089,761369,-0.0870483,-0.369115,-1.16431
1771261875.401033,761383,0.0117592,-0.190284,-1.19928
1771261875.415002,761397,0.22037,-0.259923,-1.3775
1771261875.428812,761411,0.788169,-0.770606,-1.43645
1771261875.4425569,761425,1.00044,-0.92653,-1.40132
1771261875.458817,761439,0.84727,-0.788932,-1.21761
1771261875.472724,761455,0.603993,-0.544128,-1.12857
1771261875.486861,761468,0.0207694,-0.0410807,-1.00701
1771261875.5008261,761483,-0.160505,0.111025,-0.975552
1771261875.514851,761497,-0.261756,0.16982,-0.939052
1771261875.528757,761511,-0.169362,0.374002,-0.752128
1771261875.542778,761525,0.0322231,0.472046,-0.576504
1771261875.556649,761539,-0.137139,0.655,-0.214108
1771261875.570291,761552,-0.348651,0.807258,-0.12202
1771261875.584341,761567,-0.626137,0.942259,-0.0558941
1771261875.598291,761581,-0.780227,1.29717,0.0592539
1771261875.612362,761594,-0.589485,1.21776,0.00870483
1771261875.626352,761609,0.0322231,0.553596,-0.306654
1771261875.640337,761623,0.255342,0.274737,-0.548862
1771261875.654285,761636,0.39019,-0.113468,-0.797943
1771261875.6684642,761651,0.186619,-0.500604,-1.04687
1771261875.682525,761665,0.0128282,-0.330783,-0.974788
1771261875.696318,761678,-0.310014,0.15852,-0.655
1771261875.710314,761692,-0.519693,0.317039,-0.467006
1771261875.724274,761707,-0.657749,0.474642,-0.2839
1771261875.7383308,761720,-0.548557,0.411418,-0.0965167
1771261875.752387,761734,-0.294284,0.0960585,-0.130878
1771261875.7662542,761749,0.527482,-0.48747,-0.34743
1771261875.780239,761762,0.830776,-0.699593,-0.380874
1771261875.794236,761776,0.957836,-0.893848,-0.328187
1771261875.8081338,761791,0.504575,-0.87705,-0.01237
1771261875.822123,761804,-0.0603229,-0.566272,0.212734
1771261875.836009,761818,-1.27075,0.638049,0.75732
1771261875.850004,761832,-1.63422,1.02182,0.974635
1771261875.863887,761846,-1.6307,1.13483,1.10093
1771261875.8778958,761860,-0.76969,0.401491,0.984715
1771261875.891825,761874,-0.281303,-0.0125227,0.823904
1771261875.907752,761888,0.27153,-0.363465,0.530231
1771261875.921818,761904,0.240375,-0.320246,0.522442
1771261875.935929,761918,-0.186772,-0.164323,0.822377
1771261875.949911,761932,-0.429438,-0.340405,1.00411
1771261875.963804,761946,-0.600786,-0.424704,1.14003
1771261875.9777138,761960,-0.603535,-0.532521,1.11223
1771261875.991646,761974,-0.510683,-0.443794,0.979369
1771261876.005549,761988,-0.28955,-0.402866,0.57574
1771261876.0195389,762002,-0.210443,-0.417832,0.391564
1771261876.033515,762015,-0.173333,-0.432645,0.279165
1771261876.047562,762030,0.0358883,-0.484416,0.388663
1771261876.061504,762044,0.175318,-0.532827,0.614989
1771261876.075497,762057,0.250913,-0.783587,0.994641
1771261876.0894542,762072,0.20128,-0.846354,1.02717
1771261876.103512,762086,0.105527,-0.788321,0.983187
1771261876.1175199,762099,-0.0696386,-0.644157,0.812145
1771261876.131453,762114,-0.114843,-0.540463,0.750448
1771261876.145324,762128,-0.087201,-0.145691,0.717614
1771261876.159256,762141,0.0221439,-0.0972803,0.661567
1771261876.173227,762155,0.179136,-0.128893,0.564134
1771261876.18717,762170,0.451735,-0.317192,0.339183
1771261876.201157,762183,0.491288,-0.458912,0.187077
1771261876.215127,762197,0.224798,-0.453109,-0.0361938
1771261876.2291572,762212,-0.0065668,-0.289703,-0.0652099
1771261876.243125,762225,-0.172111,-0.0503964,-0.0284052
1771261876.25706,762239,-0.431729,0.0180205,0.0513127
1771261876.271017,762254,-0.33567,0.0412334,0.0262672
1771261876.284941,762267,0.16982,-0.481667,-0.400117
1771261876.29892,762281,0.404545,-0.73762,-0.667981
1771261876.312973,762295,0.529162,-0.87598,-0.852768
1771261876.326981,762309,0.636216,-1.04779,-0.975857
1771261876.340886,762323,0.557567,-0.915381,-0.922406
1771261876.356694,762337,0.732733,-1.12109,-0.84223
1771261876.370858,762353,0.842994,-1.34497,-0.894917
1771261876.384819,762367,1.32634,-1.05832,-1.06138
1771261876.398805,762380,1.35368,-0.986853,-1.18615
1771261876.4127429,762395,1.20997,-0.948979,-1.26968
1771261876.4266722,762409,0.363923,-0.587194,-1.2848
1771261876.440616,762422,-0.173791,-0.128282,-1.17958
1771261876.454648,762437,-0.706465,0.984409,-0.744492
1771261876.4685051,762451,-0.615294,1.40927,-0.430202
1771261876.482506,762464,-0.353385,1.49754,-0.192728
1771261876.496557,762478,0.397368,0.884533,-0.233656
1771261876.510512,762493,0.719905,0.490219,-0.424551
1771261876.5244858,762506,0.980591,0.0171042,-0.931417
1771261876.538433,762520,0.850019,-0.10568,-1.15133
1771261876.5522711,762535,0.504117,-0.170431,-1.25365
1771261876.56619,762548,-0.403171,0.16982,-1.1191
1771261876.580149,762562,-0.713796,0.333838,-1.02915
1771261876.593885,762576,-1.16752,0.654084,-0.886671
1771261876.607834,762590,-1.19592,0.769079,-0.845437
1771261876.621815,762604,-1.07573,0.764192,-0.855517
1771261876.635753,762618,-0.660345,0.527024,-0.865901
1771261876.6498072,762632,-0.394466,0.497702,-0.737314
1771261876.663817,762646,0.0865901,0.487012,-0.247706
1771261876.677839,762660,0.115301,0.328187,0.0232129
1771261876.691833,762673,0.0873537,0.179442,0.26481
1771261876.7058718,762688,-0.0639881,0.300851,0.693026
1771261876.7198532,762702,-0.0969748,0.341168,0.82085
1771261876.733854,762716,-0.27153,0.277333,0.90011
1771261876.747911,762730,-0.288634,0.148288,0.869261
1771261876.761854,762744,-0.217163,0.0210748,0.734413
1771261876.775796,762757,-0.0497855,-0.253509,0.350636
1771261876.789818,762772,-0.030696,-0.22098,0.219148
1771261876.8038468,762786,0.296728,0.0885754,0.252287
1771261876.81984,762799,0.455553,0.110414,0.330173
1771261876.833846,762816,0.423788,0.10797,0.504575
1771261876.848004,762830,0.320704,0.229533,0.624915
1771261876.862082,762844,0.27718,0.345597,0.756098
1771261876.8760278,762858,0.178678,0.0219911,0.769384
1771261876.890031,762872,0.25977,-0.430507,0.627511
1771261876.904095,762886,0.483958,-0.511905,0.267254
1771261876.9180229,762900,0.435699,-0.331241,0.151189
1771261876.932074,762914,0.284358,-0.175318,0.0583376
1771261876.946093,762928,-0.310625,0.452498,0.0465785
1771261876.960015,762942,-0.610407,0.866817,0.0800233
1771261876.973907,762956,-0.704327,0.766483,0.168904
1771261876.987909,762970,-0.327882,0.462578,0.210443
1771261877.001914,762984,0.152869,0.0560469,0.249691
1771261877.015893,762998,0.515265,-0.525038,0.285121
1771261877.029805,763012,0.402866,-0.558483,0.3036
1771261877.043788,763026,-0.310625,-0.321315,0.379347
1771261877.057717,763040,-0.678366,-0.373697,0.483805
1771261877.071697,763053,-0.940427,-0.521832,0.541379
1771261877.085535,763068,-1.21822,-1.15484,0.433256
1771261877.099444,763082,-1.33795,-1.66155,0.234114
1771261877.113458,763095,-1.64689,-2.65115,-0.700815
1771261877.12706,763110,-1.74601,-2.65161,-1.13819
1771261877.140948,763124,-1.43584,-1.94332,-0.819323
1771261877.154887,763137,-1.60352,0.506865,0.461967
1771261877.168931,763151,-1.82252,1.24494,1.02686
1771261877.1828601,763165,-1.97157,1.57848,1.5235
1771261877.1967008,763179,-1.77075,1.56672,1.44882
1771261877.21061,763193,-1.83626,1.29167,1.00518
1771261877.224353,763207,-1.37307,0.327424,0.122784
1771261877.238544,763220,-0.793514,-0.131031,-0.502437
1771261877.252497,763235,-0.165544,-0.18723,-0.773813
1771261877.2681851,763249,0.844827,0.659276,-0.545655
1771261877.28234,763264,0.766636,0.998765,-0.206778
1771261877.2963252,763278,0.392786,1.18859,0.142332
1771261877.310306,763293,0.425926,1.611,0.116675
1771261877.3242502,763306,0.632856,2.26723,0.454942
1771261877.338197,763320,0.519235,1.63971,0.589943
1771261877.352226,763335,0.618196,0.583223,0.335518
1771261877.36626,763348,-0.0285579,-0.96028,-0.24679
1771261877.3802938,763362,0.0335976,-1.22463,-0.451582
1771261877.394142,763377,0.126755,-0.914312,-0.409432
1771261877.408112,763390,-0.0343612,-0.429744,-0.13042
1771261877.422057,763404,-0.308487,0.14676,0.198684
1771261877.435931,763419,-0.611171,0.822835,0.513737
1771261877.4499002,763432,-0.55604,0.915229,0.540157
1771261877.4637902,763446,-0.100945,0.802524,0.617584
1771261877.477813,763460,0.0960585,0.715934,0.624762
1771261877.491703,763474,0.313985,0.760985,0.687376
1771261877.5056388,763488,0.569784,1.16309,0.770606
1771261877.519584,763502,0.362396,1.25548,0.642019
1771261877.5335412,763515,-0.158061,1.38361,0.3992
1771261877.547519,763530,-0.068875,1.30389,0.349568
1771261877.561441,763544,0.182496,1.15438,0.32666
1771261877.575525,763557,0.73762,0.436463,0.0691805
1771261877.589563,763572,0.662483,0.134848,-0.068875
1771261877.6036181,763586,-0.437838,0.29459,0.133932
1771261877.617603,763600,-1.06153,0.474489,0.34972
1771261877.631336,763614,-1.237,0.458149,0.363006
1771261877.6454132,763628,0.189979,-0.176082,-0.302684
1771261877.6595001,763641,1.1162,-0.564897,-0.570395
1771261877.6734521,763656,1.40606,-0.488845,-0.536798
1771261877.687445,763670,0.498924,0.0664316,-0.193186
1771261877.701298,763683,-0.526108,0.874606,0.192117
1771261877.715174,763698,-1.88101,1.98363,0.622472
1771261877.731065,763712,-2.12718,2.22721,0.615752
1771261877.7451038,763727,-2.70491,2.27043,0.0830777
1771261877.759211,763741,-2.80479,2.22156,-0.376598
1771261877.7731972,763755,-2.48928,1.37613,-0.996321
1771261877.787076,763769,-2.29823,0.714865,-1.1075
1771261877.801033,763783,-2.03189,0.0485638,-1.07726
1771261877.8150349,763797,-1.91995,-0.222966,-0.76633
1771261877.82894,763811,-2.09695,0.110261,-0.454331
1771261877.8428118,763825,-2.54334,1.51953,0.281303
1771261877.8568268,763839,-1.11941,0.99006,0.622472
1771261877.870709,763853,0.183107,1.02244,1.02946
1771261877.884691,763867,-0.714712,1.91766,0.498924
1771261877.898682,763880,-0.436616,1.52609,0.103542
1771261877.912761,763895,0.144775,0.403171,-0.578948
1771261877.926612,763909,0.372628,0.28451,-0.806953
1771261877.9406312,763922,0.468992,0.558331,-0.864374
1771261877.954495,763937,2.07587,2.66795,-2.09481
1771261877.9684129,763951,3.65694,3.22827,-3.94405
1771261877.982414,763964,5.0036,4.96114,-4.8912
1771261877.99615,763978,5.0036,5.0036,-5.0036
1771261878.010048,763993,4.54636,5.0036,-5.0036
1771261878.0239701,764006,2.83548,5.0036,-4.77238
1771261878.037888,764020,2.02914,4.98298,-3.47368
1771261878.0518029,764034,-0.208458,2.8535,-1.76173
1771261878.0657191,764047,-0.188299,1.75318,-1.04229
1771261878.07969,764062,0.317192,1.24937,-0.861167
1771261878.093573,764076,0.878729,-1.02671,-3.70199
1771261878.107552,764089,-0.267712,-0.834289,-4.84447
1771261878.121469,764104,-2.46163,0.96929,-5.0036
1771261878.135263,764118,0.372322,0.435852,-5.0036
1771261878.149302,764131,-0.166766,1.19088,-4.83836
1771261878.163229,764145,-1.00671,3.46819,-0.136528
1771261878.1790972,764160,0.418443,3.28691,4.53048
1771261878.19326,764175,-0.190895,1.69133,0.346208
1771261878.207268,764189,0.250455,1.07619,-0.776868
1771261878.22125,764204,0.313679,1.6756,0.476322
1771261878.235229,764217,-0.230296,-1.9734,0.518777
1771261878.249175,764231,-0.577115,-2.277,-1.16293
1771261878.2631302,764246,-0.500299,-0.903164,-1.13713
1771261878.277024,764259,-0.629649,0.107512,-1.5516
1771261878.291062,764273,-0.398589,0.871094,-1.52838
1771261878.304971,764287,-0.707534,1.63681,-2.52562
1771261878.318785,764301,-1.07207,1.47768,-1.06642
1771261878.332671,764315,-0.477697,1.26083,1.5687
1771261878.346647,764329,-0.485638,1.45386,1.42759
1771261878.3606,764342,-0.544586,1.34009,1.2538
1771261878.374583,764357,-0.354607,1.57191,0.618501
1771261878.388725,764371,-0.091477,1.37154,0.381027
1771261878.402542,764384,0.155923,0.53863,-0.176235
1771261878.416607,764399,-0.102473,0.507629,-0.0803288
1771261878.430462,764413,-0.508087,0.745561,0.282067
1771261878.4447732,764426,-0.607047,0.198837,0.294895
1771261878.458556,764440,-0.241597,0.0487165,-0.000458149
1771261878.472526,764455,0.00244346,0.0568105,0.00763582
1771261878.486582,764468,0.0917825,0.0842994,-0.00198531
1771261878.50049,764483,0.444862,0.165239,-0.177304
1771261878.5144792,764497,-0.597273,2.34618,0.100029
1771261878.528405,764510,-1.55771,2.92085,0.70952
1771261878.54217,764524,-2.80036,2.23302,3.9636
1771261878.5560331,764539,-2.55769,2.14612,4.75284
1771261878.569906,764552,-1.85107,2.46117,4.52911
1771261878.583856,764566,-1.51357,2.22141,4.99917
1771261878.597683,764580,-1.46638,1.36727,5.0036
1771261878.611722,764593,-0.90408,0.660498,5.0036
1771261878.625648,764608,-0.84559,0.882547,5.0036
1771261878.641267,764622,-0.90744,1.23318,4.84263
1771261878.655506,764637,-1.93003,1.83825,1.87581
1771261878.669447,764652,-1.97157,1.28205,1.59314
1771261878.683379,764666,0.360869,-0.458149,-1.05542
1771261878.697312,764679,0.686765,-0.435394,-2.3532
1771261878.711294,764693,0.331547,-0.0571159,-2.28021
1771261878.72525,764708,0.171042,-0.25412,-1.41263
1771261878.739203,764721,0.118966,-0.307723,-0.408669
1771261878.753199,764735,0.286343,0.128587,0.271224
1771261878.7672052,764750,0.0749837,0.313679,0.273973
1771261878.781185,764763,-0.506865,0.454942,0.0930042
1771261878.795137,764777,-0.509309,0.445932,0.116828
1771261878.809082,764792,-0.335365,0.354454,0.128129
1771261878.823093,764805,0.0433714,-0.0444404,-0.0438296
1771261878.837091,764819,0.0256563,-0.00839939,-0.0160352
1771261878.851209,764834,0.0131336,0.0158825,-0.0109956
1771261878.86514,764847,0.0148135,0.023671,-0.0189368
1771261878.879196,764861,0.00397062,0.0404698,-0.0152716
